"Wallisellen, Bahnhof",687.084,251.963,431
"Wallisellen, Belair",686.575,252.132,429
"Wallisellen, Blumenweg",687.985,252.020,454
"Wallisellen, Bodenackerstrasse",686.701,252.463,431
"Wallisellen, Bützacker",687.662,252.957,467
"Wallisellen, Florastrasse",687.443,251.855,432
"Wallisellen, Friedhof",687.164,252.247,450
"Wallisellen, Frohheimstrasse",686.788,252.712,431
"Wallisellen, Furtbach",688.261,251.846,442
"Wallisellen, Gemeindehaus",686.964,252.367,452
"Wallisellen, Glatt (Bus)",687.317,251.576,430
"Wallisellen, Glatt (Tram)",687.507,251.588,440
"Wallisellen, Guggenbühlstrasse",687.416,252.070,440
"Wallisellen, Guyer-Weg",687.541,252.514,459
"Wallisellen, Haldenstrasse",687.408,252.272,460
"Wallisellen, Hallenbad",687.145,252.534,458
"Wallisellen, Herti",686.062,252.368,427
"Wallisellen, Ifang",688.028,251.688,436
"Wallisellen, Kaserne",686.549,252.415,431
"Wallisellen, Langenwiesenstr.",686.199,252.569,431
"Wallisellen, Lindenplatz",687.522,252.769,467
"Wallisellen, Melchrütistrasse",686.117,252.440,430
"Wallisellen, Neugut",687.983,251.099,430
"Wallisellen, Riedenerstrasse",687.772,251.783,441
"Wallisellen, Rosenberg",687.486,251.928,436
"Wallisellen, Säntisstrasse",687.694,252.006,440
"Wallisellen, Schäfligraben",687.582,253.188,474
"Wallisellen, Schulhaus Bürgli",687.611,252.283,460
"Wallisellen, Spitzacker",688.072,251.784,443
"Wallisellen, Sportzentrum",688.163,252.207,452
"Wallisellen, Steinacker",686.275,252.628,431
"Wallisellen, Zentrum",686.985,252.105,436
"Wallisellen, Zielacker",688.013,252.183,455
"Walliswil b. Wangen, Post",618.292,231.052,463
"Walliswil b. Wangen, Seilerei",617.904,230.960,461
"Walliswil b. Wangen, Sonne",618.499,231.132,461
"Walliswil b. Wangen, Stalden",618.676,230.990,473
"Walliswil b. Wangen, Tal",618.803,230.668,466
"Walperswil, Abzw. Bühlstrasse",584.170,212.277,459
"Walperswil, Burghubel",583.562,212.168,459
"Walperswil, Gimmiz",584.543,211.549,459
"Walperswil, Kleingimmiz",584.293,211.921,459
"Walperswil, Post",583.841,212.189,459
Waltalingen,700.796,275.499,428
Waltensburg/Vuorz,728.430,181.196,744
Waltensburg/Vuorz Curtginet,727.023,181.965,1102
"Waltensburg/Vuorz, Cadruvi",728.232,182.016,1001
"Waltensburg/Vuorz, Crap Bargis",728.686,181.648,783
"Waltensburg/Vuorz, Crap Martin",727.933,181.825,1019
"Waltensburg/Vuorz, Demvitg",728.495,182.146,989
"Waltensburg/Vuorz, Mt. S.Gieri",728.789,182.156,961
"Waltensburg/Vuorz, Sumvitg",727.659,181.707,1037
"Waltensburg/Vuorz, Ucliva",727.037,182.026,1104
Waltenschwil,664.907,242.155,432
"Waltenschwil, altes Schulhaus",665.394,243.039,432
"Waltenschwil, Hessel",665.741,242.947,436
"Waltenschwil, Hofmatten",664.999,243.123,432
"Waltenschwil, Maiächer",664.779,243.346,432
"Waltenstein, Berg",703.850,259.640,586
"Waltenstein, Dorf",704.150,259.450,586
"Walterswil BE, Dorf",625.748,217.974,661
"Walterswil BE, Gassenwald",624.477,216.137,758
"Walterswil BE, Höchi",625.269,217.693,661
"Walterswil BE, Kirche",625.553,218.016,661
"Walterswil BE, Mühleweg",623.502,215.847,766
"Walterswil BE, Neuweid",625.075,216.903,661
"Walterswil BE, Stampfe",626.089,218.799,661
Walterswil-Striegel,639.658,241.138,467
Waltikon,689.059,243.550,651
Waltwil,598.120,215.239,484
Walzenhausen,763.077,257.909,672
"Walzenhausen, Allmendsberg",762.380,258.321,581
"Walzenhausen, Güetli",763.483,257.553,680
"Walzenhausen, Ledi(Schwimmbad)",762.727,257.360,748
"Walzenhausen, Post/Bahnhof",763.066,257.854,671
"Walzenhausen, Sonnenberg",762.421,257.899,682
"Wangelen, Alte Post",617.354,184.700,884
"Wangelen, Bäckerei",617.098,184.650,870
"Wangelen, Bühl",618.110,184.887,882
"Wangelen, Ibach",616.513,184.646,890
"Wangelen, Mühlematt",618.656,185.143,869
"Wangelen, Wendeplatz",617.178,184.764,885
Wangen (Bodensee),712.040,279.754,428
"Wangen a.d. Aare, Unterführung",616.309,231.036,422
"Wangen a.d.Aare, Aarenbrücke",616.410,232.008,423
"Wangen a.d.Aare, Zytglogge",616.433,231.531,423
Wangen an der Aare,616.478,231.248,423
"Wangen an der Aare, Bahnhof",616.441,231.232,423
"Wangen b D'dorf, Dorfplatz",691.114,251.769,444
"Wangen b D'dorf, Hätzelwisen",690.876,251.753,437
"Wangen b D'dorf, Oberdorf",691.127,251.494,445
"Wangen b D'dorf, Stierwisen",690.800,251.642,436
"Wangen b D'dorf, Weidli",690.656,251.987,436
"Wangen b. Olten, Am Kreuzbach",632.331,242.955,419
"Wangen b. Olten, Dorf",632.637,243.658,416
"Wangen b. Olten, Gäuerstübli",632.500,243.213,417
"Wangen b. Olten, Kleider Frey",632.159,243.563,421
"Wangen b. Olten, Mühlestrasse",632.237,243.516,418
"Wangen b. Olten, Neuhüsli",633.390,243.909,415
"Wangen b. Olten, Ochsen",632.993,243.817,418
Wangen bei Olten,632.475,243.482,417
"Wangen bei Olten, Bahnhof",632.491,243.509,417
"Wangen SZ, alte Post",710.515,227.551,427
"Wangen SZ, Dorfplatz",710.400,227.750,424
"Wangen SZ, Gätzibach",708.785,227.846,417
"Wangen SZ, Höfli",710.038,227.742,422
"Wangen SZ, Lochgasse",710.880,227.727,425
"Wangen SZ, Löwenfeld",709.390,227.790,421
"Wangen SZ, Zentrum",710.437,227.737,424
"Wangen, Flugsicherungsstrasse",690.492,251.496,435
"Wangen, Flugsicherungszentrum",690.560,251.476,435
"Wangenried, Linde",616.294,229.863,456
"Wangenried, Sägerei",616.943,229.486,473
"Wangenried, Schule",616.541,229.760,473
"Wangenried, Unterdorf",616.033,230.037,443
Wangs Talstation Pizolbahnen,751.527,210.567,536
"Wangs, Kapellweg",751.502,211.171,496
"Wangs, Parkhotel",751.655,211.438,501
"Wangs, Pizolbahn",751.631,210.678,501
"Wangs, Post",751.443,210.845,501
"Wangs, Sternen",751.486,211.066,501
Wankdorf (Abzw),602.550,201.584,550
Wanzwil (Abzw),619.746,227.510,449
"Wanzwil, Post",619.309,227.715,458
Warmesberg,756.719,248.130,725
Wart,727.341,206.689,661
Wartensee,757.915,260.000,551
Wartenstein,757.384,206.811,757
"Warth, Breite",708.468,271.169,419
"Warth, Gemeindehaus",708.105,271.173,421
"Warth, Kreuz",707.800,271.325,450
"Warth, Närgeten",707.550,272.050,450
"Warth, Oberdorf",708.090,271.406,451
Wasen i.E.,626.835,210.310,750
"Wasen i.E., Abzw. Churzenei",627.523,209.503,770
"Wasen i.E., Aeschberg",628.205,207.950,744
"Wasen i.E., Bahnhof",626.833,210.339,744
"Wasen i.E., Dangeli",626.330,210.490,734
"Wasen i.E., Kirche",627.227,210.326,744
"Wasen i.E., Oberei",625.704,210.302,772
"Wasen i.E., Sparenegg",628.473,206.864,960
"Wasen i.E., Stegmatt",627.639,210.453,744
Wassen,688.590,172.924,928
"Wassen, Dorf",689.437,174.335,916
"Wassen, Pfaffensprung",689.437,174.335,880
"Wassen, Post",688.714,173.259,910
"Wassen, Wattingen",688.550,172.200,915
Wasserauen,750.546,239.114,872
Wasserauen (Ebenalpbahn),750.527,239.215,872
Wasserauen Gleisende,750.439,238.946,869
"Wasserauen, Station",750.544,239.161,918
Wasserburg,765.382,270.947,402
Wasserfallen,619.740,247.012,928
Wasserstation,000.000,000.000,000
"Wasterkingen, Gemeindehaus",677.530,271.550,400
"Wasterkingen,Ausserdorfstrasse",677.845,271.578,400
"Watt, Brünigstrasse",678.667,255.560,442
"Watt, Dorf",678.604,255.125,440
"Watt, Geerenweg",678.345,254.763,442
"Watt, Haldensteig",677.866,255.870,460
"Watt, Laubisser",678.373,255.706,442
"Watt, Rebrainstrasse",677.589,255.975,441
"Watt, Schulhaus",678.395,255.310,442
"Wattenwil, Alpenblick",604.021,179.828,853
"Wattenwil, Bären",605.400,179.876,591
"Wattenwil, Ey",605.283,179.388,604
"Wattenwil, Grundbach",603.749,179.771,877
"Wattenwil, Hof",604.152,179.433,757
"Wattenwil, Lischen",605.536,178.481,604
"Wattenwil, Mettlen",605.567,178.170,645
"Wattenwil, Pflegeheim",605.192,180.320,618
"Wattenwil, Postgasse",605.199,179.838,603
"Wattenwil, Rössli",605.643,179.940,604
"Wattenwil, Stockern",605.349,179.049,609
Wattwil,724.620,240.041,614
Wattwil Nord,724.156,240.836,620
"Wattwil, ev. Kirche",724.773,240.536,618
"Wattwil, Bahnhof",724.645,240.039,614
"Wattwil, Brendi",724.540,239.570,626
"Wattwil, Bunt",724.422,241.652,610
"Wattwil, Eggberg",726.655,240.109,865
"Wattwil, Grüenau",724.525,240.675,614
"Wattwil, Hegis",725.947,237.959,626
"Wattwil, Hinterer Hummelwald",722.380,236.970,781
"Wattwil, Mittlerer Hummelwald",723.370,237.730,775
"Wattwil, Post",724.676,240.411,611
"Wattwil, Rietwis",725.211,239.614,620
"Wattwil, Schmidenbach",724.589,240.985,614
"Wattwil, Spital",724.570,239.985,618
"Wattwil, Tüetlisberg",725.550,240.150,737
"Wattwil, Untereggberg",726.157,239.964,829
"Wattwil, Vorderer Hummelwald",724.280,238.440,760
"Wattwil, Wanne",725.022,240.422,663
"Wattwil, Wis",725.464,239.216,622
Wauwil,643.990,226.040,506
"Wauwil, Sackmatt",644.889,226.320,516
"Wauwil, Zentrum",644.094,226.204,518
"Wavre, collège",568.264,208.336,471
"Wavre, Les Motteresses",568.123,207.984,474
Weberei Matzingen,711.720,265.110,443
Weesen,725.640,221.207,424
Weesen (See),725.977,221.745,424
"Weesen, Autis",726.185,221.915,429
"Weesen, Bahnhof",725.640,221.207,424
"Weesen, Biäsche",725.225,221.515,422
"Weesen, Post",725.750,221.685,424
"Weesen, See",725.895,221.790,426
"Wegenstetten, alte Post",637.226,260.948,441
"Wegenstetten, Abzw. Schupfart",637.299,261.205,441
"Wegenstetten, Post",637.037,260.751,440
Weggis,675.599,209.410,435
Weggis (Luftseilbahn),676.166,209.714,435
"Weggis, Acher",676.517,209.267,452
"Weggis, Ahornweg",677.293,209.202,642
"Weggis, Bannholz",677.220,209.254,661
"Weggis, Blauweidweg",675.926,209.565,451
"Weggis, Bodenberg",676.971,209.345,642
"Weggis, Buchenweg",677.448,209.167,643
"Weggis, Dorfplatz",675.780,209.517,450
"Weggis, Dörfli",675.033,209.657,500
"Weggis, Felsberg",676.114,209.342,459
"Weggis, Föhrenrain",677.351,208.902,552
"Weggis, Kastanienweg",677.293,209.041,620
"Weggis, Lärchenweg",677.353,208.757,495
"Weggis, Langenzihl",675.019,211.157,498
"Weggis, Lindenweg",677.294,208.853,520
"Weggis, Lorbeerweg",677.367,208.708,478
"Weggis, Lützelau",677.751,208.689,530
"Weggis, Lützelaustrasse",677.450,208.832,545
"Weggis, Magnolienweg",677.440,208.719,492
"Weggis, Obstbaumstrasse",677.166,209.053,580
"Weggis, Paradiesweg",675.591,209.503,463
"Weggis, Parkhaus See",675.249,209.582,442
"Weggis, Post",675.522,209.518,445
"Weggis, Riedsort",677.260,208.598,448
"Weggis, Riedsortegg",677.279,208.642,454
"Weggis, Rigistrasse",676.068,209.537,466
"Weggis, Schiffstation",675.608,209.436,435
"Weggis, Schulhaus",675.754,209.586,479
"Weggis, Seilbahn",676.208,209.628,483
"Weggis, Tannenbergstrasse",676.657,209.755,590
"Weggis, Under Linde",676.375,209.748,512
"Weggis, Zingelistrasse",676.412,209.896,539
"Weggis, Zopf",674.816,209.867,489
Weglosen LWS,704.178,208.586,1048
Wehr-Brennet,635.502,270.131,293
Weiach-Kaiserstuhl,674.270,268.571,368
"Weiach, Alter Bahnhof",674.250,268.550,368
"Weiach, Gemeindehaus",675.156,267.804,390
"Weiach, Oberdorfstrasse",675.494,267.498,397
"Weiern, Dorf",710.825,262.625,495
Weil am Rhein (D),612.781,271.495,254
Weil am Rhein Center,611.721,272.325,272
Weil am Rhein Gartenstadt,613.435,270.907,257
Weil am Rhein Ost (D),614.729,271.119,259
Weil am Rhein Pfädlistrasse(D),614.164,270.958,259
"Weil am Rhein, Bahnhof/Zentrum",612.798,271.383,267
"Weil am Rhein, Bahnhofstr. (D)",612.782,271.350,270
"Weil am Rhein, Berlinerpl. (D)",614.053,271.457,270
"Weil am Rhein, Blauenstr. (D)",611.965,271.108,270
"Weil am Rhein, Dreiländerbr.",611.667,271.092,247
"Weil am Rhein, Friedhof (D)",614.121,271.874,270
"Weil am Rhein, Grün 99/Laguna",612.621,270.687,270
"Weil am Rhein, Läublinpark (D)",614.263,271.518,270
"Weil am Rhein, Marktstr. (D)",613.288,271.325,270
"Weil am Rhein, Otterbach Zoll",612.490,270.116,270
"Weil am Rhein, Rathaus",612.956,271.302,270
"Weil am Rhein, Rhein Center",611.689,271.151,270
"Weil am Rhein, Riedlist/Kessel",612.128,271.059,249
"Weil am Rhein, Turmstrasse",613.690,271.362,270
"Weil am Rhein, Vitra",613.559,272.456,270
Weinfelden,725.493,269.724,429
Weinfelden KVA Thurgau (Abzw),727.081,268.873,434
Weinfelden Süd,724.655,269.314,425
"Weinfelden, vorderes Bachtobel",724.520,271.247,477
"Weinfelden, Aeuli",726.698,269.733,434
"Weinfelden, Bachtobelstrasse",725.246,270.574,455
"Weinfelden, Bahnhof",725.465,269.763,429
"Weinfelden, BBZ",725.445,269.698,429
"Weinfelden, Felsenstrasse",725.811,269.753,430
"Weinfelden, Firehouse",726.927,269.383,433
"Weinfelden, Giessen",727.564,269.197,435
"Weinfelden, Güttingersreuti",726.819,269.331,432
"Weinfelden, Humana",726.444,269.781,433
"Weinfelden, Maienrain",724.869,270.263,427
"Weinfelden, Pflegeheim",726.572,269.547,431
"Weinfelden, Schlossgasse",725.467,270.180,435
"Weinfelden, Sonnenplatz",726.238,269.828,435
"Weinfelden, Thurland",725.440,268.851,430
"Weinfelden, Unterhard",727.801,269.582,436
"Weinfelden, Walkestrasse",724.986,269.593,426
"Weinfelden, Zentrum",725.660,269.870,425
"Weingarten b. Märwil, Dorf",723.900,266.146,545
"Weingarten b. Märwil,alte Post",724.025,265.900,555
"Weingarten-Kalthäusern,Dorfstr",716.452,264.904,490
"Weingarten, Brunnenwies",724.020,265.922,536
"Weingarten, Brücke",716.530,264.667,469
"Weiningen TG, Dorfplatz",708.944,271.985,456
"Weiningen TG, Mehrzweckhalle",708.574,271.691,443
"Weiningen TG, Weckingen",709.226,272.701,451
"Weiningen ZH, Aegelsee",675.913,252.141,416
"Weiningen ZH, Ausserdorf",675.531,252.356,411
"Weiningen ZH, Lindenplatz",675.106,252.559,413
"Weiningen ZH, Schulhaus",674.710,252.420,411
Weissbad,751.015,241.921,820
"Weissbad, Bahnhof",750.981,241.875,816
"Weissbad, Berg",751.942,240.682,913
"Weissbad, Bötz",751.661,240.954,909
"Weissbad, Lehmen/Triebern",747.800,240.125,968
"Weissbad, Zidler",751.017,241.442,838
Weissenbach,595.076,161.365,843
"Weissenbach, Bahnhof",595.055,161.343,843
"Weissenbach, Dorf",595.115,161.679,849
Weissenberg,732.491,202.781,1261
Weissenburg,602.855,167.565,782
"Weissenburg, Dorf",602.818,167.469,780
"Weissenburg, Hotel Alte Post",602.800,167.500,742
Weissenstein,605.276,233.439,1280
"Weissenstein, Passhöhe",605.239,233.568,1260
Weissfluhgipfel,779.830,189.717,2823
Weissfluhjoch DKB,780.571,189.586,2662
Weissfluhjoch LSWJ,000.000,000.000,000
Weisshorn,767.997,184.368,2646
"Weisslingen, Brauiweiher",699.024,253.554,580
"Weisslingen, Dorf",699.959,254.261,580
"Weisslingen, Leisibühl",700.897,253.437,580
"Weisslingen, Lendikerstrasse",700.414,254.081,580
"Weisslingen, Mühle",700.025,255.380,580
"Weisslingen, Oberhof",700.210,253.800,580
"Weisslingen, Widum",699.940,254.600,580
"Weisstannen, Gemse",745.085,206.430,979
"Weisstannen, Holzbrücke",745.450,206.800,1004
"Weisstannen, Oberdorf",744.867,205.995,1003
"Weisstannen, Schulhaus",745.010,206.145,1000
"Weisstannen, Vorsiez",741.800,204.600,1175
"Weisweil, Dorf",676.644,277.630,398
"Weisweil, Nägelhof",676.212,278.204,408
Weite,756.617,217.666,469
"Weite, alte Gasse",755.984,217.048,470
"Weite, Lonna/Heuwiese",756.628,217.819,469
"Weite, Plattis",756.316,219.053,464
"Weite, Schulhaus",756.160,217.760,469
"Weite, Weitegartenweg",756.215,217.674,470
"Weizen, Bahnhof",677.800,291.400,475
"Wellhausen, Weinfelderstrasse",713.365,270.237,404
"Welschenrohr, Abzw. Malsenhof",604.803,235.555,709
"Welschenrohr, Brisenmatt",604.308,235.447,718
"Welschenrohr, Hinterdorf",606.344,236.361,684
"Welschenrohr, Post",606.701,236.642,680
"Welschenrohr, Rotschihaus",605.771,235.944,698
"Welschenrohr, Unterdorf",607.150,236.625,680
Welsikon,698.890,267.820,462
Wengen,636.957,161.629,1275
Wengen Wengiboden,637.000,161.785,1282
Wengernalp,638.352,158.376,1874
Wengi,617.115,161.560,753
"Wengi b. Büren, Dorfplatz",597.034,214.730,481
"Wengi b. Büren, Friedhof",597.349,214.847,478
"Wengi b. Frutigen, Dorf",617.142,161.848,753
"Wengi b. Frutigen, Schlundbach",617.602,162.124,759
Wengi-Ey (Abzw),618.048,162.384,732
Wengwald,636.389,162.102,1182
"Wenslingen, Hinterdorf",635.295,254.665,569
"Wenslingen, Mooshof",636.063,254.046,579
"Wenslingen, Vorderdorf",635.503,254.402,564
"Wergenstein, Dorf",750.815,165.830,1484
"Wergenstein, Dumagns",749.675,165.550,1798
"Wergenstein, Lavanos",750.525,166.044,1507
"Wergenstein, Tguma",747.442,165.421,2350
"Wermatswil, Chammerholzstrasse",698.531,246.802,464
"Wermatswil, Ledi",698.060,246.650,560
"Wermatswil, Post",698.779,246.521,560
"Wermatswil, Stapferstrasse",698.618,246.610,560
"Wernetshausen, Dorf",708.030,239.680,730
"Wernetshausen, Letten",707.607,239.437,565
Werthenstein,650.388,211.990,553
"Werthenstein, Dorf",650.393,211.878,570
Wettingen,666.156,256.909,388
"Wettingen, Albisstrasse",666.534,257.154,391
"Wettingen, Bahnhof",666.099,256.847,386
"Wettingen, Bahnhofstrasse",667.052,257.218,397
"Wettingen, Brunnenwiese",667.804,257.857,420
"Wettingen, Busgarage",667.757,257.102,410
"Wettingen, Bushof",667.801,257.131,415
"Wettingen, Halbartenstrasse",667.501,256.892,403
"Wettingen, Hardstrasse",667.548,256.621,405
"Wettingen, Jurastrasse",667.250,257.076,400
"Wettingen, Kloster",666.254,256.692,370
"Wettingen, Kreuzkapelle",668.106,256.877,414
"Wettingen, Langenstein",666.292,258.023,388
"Wettingen, Ligusterweg",666.600,257.010,394
"Wettingen, Märzengasse",667.588,257.834,410
"Wettingen, Rathaus",666.844,257.435,394
"Wettingen, Rebstock",667.160,257.469,402
"Wettingen, Schönenbühlstrasse",667.359,257.837,407
"Wettingen, Sonne",667.438,257.271,403
"Wettingen, St. Sebastian",667.172,257.803,404
"Wettingen, Stadion",665.983,257.268,389
"Wettingen, Staffelstrasse",666.670,257.784,393
"Wettingen, Tägi",667.824,256.392,402
"Wettingen, Tägipark",667.192,256.864,397
"Wettingen, Winkelried",666.523,257.880,392
"Wettingen, Zentrumsplatz",666.890,257.650,388
"Wettswil a.A., Bäumlisächer",677.948,243.999,562
"Wettswil a.A., Beerimoos",678.720,242.600,562
"Wettswil a.A., Chilenholzstr.",678.610,243.100,562
"Wettswil a.A., Dettenbühl",678.290,243.500,562
"Wettswil a.A., Dorf",678.275,243.500,562
"Wettswil a.A., Eggächer",678.300,243.730,562
"Wettswil a.A., Grund",678.275,242.850,562
"Wettswil a.A., Heidenchilen",677.685,244.372,562
"Wettswil a.A., Heissächerstr.",678.250,243.940,562
"Wettswil a.A., Hinderweidstr.",678.707,243.047,562
"Wettswil a.A., Längacher",677.860,244.150,562
"Wettswil a.A., Moosstrasse",678.310,243.200,550
"Wettswil a.A., Muchried",678.260,242.570,530
"Wettswil a.A., Oberhusen",678.540,243.500,590
"Wettswil a.A., Rehweid",677.990,244.170,562
"Wettswil a.A., Schachenbach",678.220,242.395,530
"Wettswil a.A., Schürli",678.550,242.970,562
"Wettswil a.A., Strumbergächer",678.110,244.050,562
Wetzikon,702.338,241.678,532
"Wetzikon TG, Dorf",717.641,266.414,613
"Wetzikon ZH, Alpenblick",702.419,241.204,532
"Wetzikon ZH, Alterswohnheim",702.689,241.961,532
"Wetzikon ZH, Bachtelstrasse",703.467,242.460,532
"Wetzikon ZH, Bahnhof",702.288,241.735,532
"Wetzikon ZH, Bahnhof Süd",702.304,241.593,532
"Wetzikon ZH, Binzackerstrasse",703.159,242.890,532
"Wetzikon ZH, Buchgrindel",702.107,242.873,532
"Wetzikon ZH, Ettenhausen",704.758,242.216,571
"Wetzikon ZH, Friedhof",703.654,242.725,532
"Wetzikon ZH, Haldenstrasse",701.785,242.718,532
"Wetzikon ZH, Kastellstrasse",703.105,243.383,549
"Wetzikon ZH, Medikon",701.849,242.400,524
"Wetzikon ZH, Motorenstrasse",702.702,243.261,544
"Wetzikon ZH, Oberwetzikon",702.888,242.658,540
"Wetzikon ZH, Robenhausen",701.790,242.928,538
"Wetzikon ZH, Schloss",702.793,242.400,532
"Wetzikon ZH, Schönau",702.083,242.486,535
"Wetzikon ZH, Sonnenfeld",703.281,242.677,532
"Wetzikon ZH, Spital",703.051,242.160,532
"Wetzikon ZH, Stadion",702.881,241.264,525
"Wetzikon ZH, Uster-/Weststr.",702.395,242.696,540
"Wetzikon ZH, Walfershausen",702.718,242.143,532
"Wetzikon ZH, Widum",702.632,243.083,542
"Wetzikon ZH, Wildbach",702.499,241.956,532
"Wetzikon ZH, Zentrum",702.700,242.643,539
Wichtrach,609.933,187.838,530
"Wichtrach, Bahnhof",609.945,187.816,530
"Wichtrach, Bernstrasse",610.517,188.211,540
"Wichtrach, Dorfplatz",610.429,188.829,541
"Wichtrach, Käserei",610.504,187.948,536
"Wichtrach, Murachere",610.788,186.466,538
"Wichtrach, Thalgutstrasse",609.696,187.424,530
Widen Heinrüti,669.214,246.094,475
"Widen, Burkertsmatt",669.993,246.509,548
"Widen, Dorf",669.866,246.715,560
"Widen, Imbismatt",669.326,247.250,571
"Widnau, Auenstrasse",766.025,252.200,406
"Widnau, Bünteli",766.489,252.807,404
"Widnau, Gemeindehaus",765.680,252.919,406
"Widnau, Girlen",765.800,253.230,413
"Widnau, Güetli",766.200,251.950,406
"Widnau, Post",765.805,252.536,406
"Widnau, Rhydorf",765.350,253.075,406
"Widnau, Rosenau",765.700,253.970,413
"Widnau, Schlatt",766.058,252.654,406
"Widnau, Unterdorf",765.690,253.540,413
"Widnau, Viscose",766.400,253.200,413
"Widnau, Wiesenrain Zoll",766.820,253.220,413
Wiedlisbach,615.705,233.573,473
"Wiedlisbach, Al Ponte",616.185,232.125,419
"Wiedlisbach, Bahnhof",615.733,233.571,473
"Wiedlisbach, Kirchgasse",616.045,233.607,463
"Wiedlisbach, Pflegeheim",614.823,233.743,473
"Wiedlisbach, Stockrain",615.501,233.454,473
"Wiedlisbach, Wangenstrasse",615.649,233.076,473
Wienacht-Tobel,758.463,259.393,616
Wiesendangen,700.716,264.725,470
"Wiesendangen, Attikerstrasse",701.691,264.774,470
"Wiesendangen, Bahnhof",700.660,264.758,470
"Wiesendangen, Baumschulstrasse",701.385,264.301,470
"Wiesendangen, Dorf",701.800,264.257,470
"Wiesendangen, Gemeindehaus",701.645,264.396,470
"Wiesendangen, Hinterdorf",702.124,264.354,470
"Wiesendangen, Leingrüebler",701.021,264.660,470
"Wiesendangen, Oberdorf",702.368,264.385,470
"Wiesendangen, Wasserfuri",701.141,264.860,470
Wiesengrund,713.782,262.364,466
"Wiezikon b. Sirnach, Post",716.448,256.473,551
"Wiezikon b. Sirnach, Wies",716.173,255.836,570
Wiggen,635.260,194.410,782
Wiggen b. Göschenen,683.842,168.224,1320
"Wiggen, Bahnhof",635.252,194.385,782
"Wiggen, Dürrenbach",632.663,196.102,782
"Wiggen, Egghus",635.852,193.948,788
"Wiggen, Hilfernstrasse",636.315,192.514,808
"Wiggen, Schächli",636.116,192.086,815
"Wiggen, Unterbach",636.777,194.464,812
"Wiggen, Wittenmoos",636.113,193.001,800
"Wigoltingen, Oberdorf",719.750,272.902,431
"Wigoltingen, Post",719.752,273.207,424
"Wigoltingen, Unterdorf",719.955,273.621,419
"Wikartswil, Dorf",612.343,199.173,775
"Wikon, Hotel Adelboden",639.621,235.382,463
"Wikon, Industriestrasse",639.638,234.427,463
"Wikon, Kreuzung",639.830,234.879,463
"Wikon, Schlossberg",640.268,234.738,463
Wil,720.811,258.081,570
Wil (FF-Wil Bahn),720.768,258.131,571
"Wil AG, Ausserdorf",653.854,267.832,381
"Wil AG, Mitteldorfstrasse",653.660,268.043,373
"Wil AG, Steinhof",653.350,268.138,376
Wil Bergholz,720.167,257.971,568
Wil FW Bahn,720.768,258.131,571
Wil FW Bahn Gleisende,720.826,258.129,571
Wil Güterbahnhof,720.313,258.073,570
Wil Matt (Abzw),721.120,257.476,564
Wil Nord,719.977,258.020,570
Wil Ost,721.035,257.068,558
"Wil SG, Adler",721.540,258.651,597
"Wil SG, Altgruben",721.480,259.480,650
"Wil SG, Bahnhof",720.834,258.120,572
"Wil SG, Bahnhof Süd",720.861,257.960,550
"Wil SG, Bergholz",720.630,257.650,571
"Wil SG, Bienenstrasse",722.275,258.675,617
"Wil SG, Breitenloo",722.098,259.041,595
"Wil SG, Eggfeld",720.750,258.908,581
"Wil SG, Flurhof",721.900,257.900,564
"Wil SG, Friedberg",722.497,258.411,580
"Wil SG, Gallusstrasse",720.523,258.231,575
"Wil SG, Gruben",721.525,259.300,643
"Wil SG, Grundstrasse",721.876,259.450,620
"Wil SG, Hofberg",721.668,259.250,628
"Wil SG, Höhenstrasse",721.058,259.077,616
"Wil SG, Kantonsschule",720.320,257.881,571
"Wil SG, Kapuziner Kloster",721.775,258.775,571
"Wil SG, Klinik",720.570,258.348,571
"Wil SG, Klosterwiese",721.695,258.169,569
"Wil SG, Krebsbachbrücke",721.425,258.875,599
"Wil SG, Kreuzackerstrasse",720.858,258.708,580
"Wil SG, Langegg/Turm Hofberg",721.665,259.753,656
"Wil SG, Lenzenbüel",720.215,258.265,571
"Wil SG, Letten",720.620,259.145,571
"Wil SG, Lindenhof",721.368,257.599,565
"Wil SG, Neualtwil",721.507,259.058,607
"Wil SG, Neugruben",721.776,259.548,629
"Wil SG, Neulanden",722.135,258.755,613
"Wil SG, Oelberg",721.250,259.120,631
"Wil SG, Pflegezentrum",722.252,258.431,586
"Wil SG, Quellenstrasse",721.344,259.226,642
"Wil SG, Rapp",721.433,257.258,560
"Wil SG, Reuttistrasse",721.936,257.743,558
"Wil SG, Rose",721.269,258.468,584
"Wil SG, Rudenzburg",721.480,258.194,571
"Wil SG, Rössli",721.258,258.074,571
"Wil SG, Scheibenberg",721.150,258.800,590
"Wil SG, Schwanen",720.965,258.333,578
"Wil SG, Schwanenplatz",720.750,258.304,571
"Wil SG, Schönengrundweg",721.555,257.925,567
"Wil SG, Sonnenberg",721.900,258.650,598
"Wil SG, Spital",722.005,258.512,587
"Wil SG, Städeli",721.675,259.375,631
"Wil SG, Stadtmarkt",721.122,258.262,578
"Wil SG, STIHL",720.056,257.764,571
"Wil SG, Ulrich-Röschstrasse",722.450,258.800,634
"Wil SG, Viehmarkt",721.472,258.525,589
"Wil SG, Waldau",722.402,258.263,566
"Wil SG, Weidle",722.134,258.202,568
"Wil SG, Wilenstrasse",720.600,257.400,575
"Wil SG, Wilerwald",722.784,258.390,570
